,GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,"v_CA21_1: Population, 2021",X,Y,Transit Time,Car Time,Bike Time
238,59170315,DA,59170315,0.2367,426,190,181,426,-123.402802,48.42472,29.866666666666667,9.516666666666667,13.6
239,59170316,DA,59170316,0.1057,509,272,260,509,-123.401736,48.428478,26.483333333333334,8.6,11.666666666666666
240,59170317,DA,59170317,0.1064,811,526,509,811,-123.403086,48.431099,23.066666666666666,8.9,11.683333333333334
241,59170318,DA,59170318,0.1773,555,299,288,555,-123.406745,48.428494,26.933333333333334,8.983333333333333,12.766666666666667
242,59170319,DA,59170319,0.1546,720,431,422,720,-123.40888,48.431102,27.266666666666666,10.116666666666667,13.733333333333333
243,59170320,DA,59170320,0.2151,529,275,268,529,-123.406903,48.434328,25.916666666666668,10.583333333333334,13.133333333333333
244,59170321,DA,59170321,0.1864,568,236,229,568,-123.415918,48.434127,33.516666666666666,11.633333333333333,16.283333333333335
245,59170322,DA,59170322,0.2002,477,189,186,477,-123.410142,48.436563,26.583333333333332,10.783333333333333,14.483333333333333
246,59170323,DA,59170323,0.5805,332,219,201,332,-123.422839,48.431629,34.983333333333334,11.566666666666666,17.95
247,59170324,DA,59170324,0.0885,593,308,295,593,-123.416414,48.431338,30.0,10.966666666666667,15.933333333333334
248,59170325,DA,59170325,0.1057,610,407,350,610,-123.417083,48.429132,28.6,10.916666666666666,15.266666666666667
249,59170326,DA,59170326,0.1673,592,253,240,592,-123.414281,48.426524,32.75,10.616666666666667,14.75
250,59170327,DA,59170327,0.1091,529,245,238,529,-123.40786,48.426073,30.333333333333332,9.583333333333334,13.533333333333333
251,59170328,DA,59170328,0.3142,601,259,249,601,-123.410161,48.423078,38.31666666666667,10.5,16.116666666666667
252,59170331,DA,59170331,0.4687,745,401,390,745,-123.432327,48.446976,38.666666666666664,15.15,23.166666666666668
253,59170332,DA,59170332,0.2165,120,41,39,120,-123.429066,48.444088,33.666666666666664,14.4,21.55
254,59170335,DA,59170335,0.1023,636,328,313,636,-123.422414,48.449332,35.166666666666664,13.2,21.416666666666668
255,59170336,DA,59170336,0.543,1190,510,493,1190,-123.404363,48.444978,33.75,11.183333333333334,18.016666666666666
256,59170337,DA,59170337,0.2282,526,235,219,526,-123.407246,48.451123,31.783333333333335,12.083333333333334,22.416666666666668
257,59170338,DA,59170338,0.2314,653,265,259,653,-123.412285,48.453471,33.166666666666664,12.983333333333333,24.0
258,59170339,DA,59170339,0.2041,476,216,210,476,-123.408493,48.456076,27.616666666666667,13.8,23.766666666666666
259,59170343,DA,59170343,0.2118,490,208,203,490,-123.404416,48.46643,30.783333333333335,14.35,28.183333333333334
260,59170344,DA,59170344,0.2217,467,178,172,467,-123.397304,48.467764,32.016666666666666,14.866666666666667,28.833333333333332
261,59170345,DA,59170345,0.286,455,186,179,455,-123.405421,48.469712,29.633333333333333,15.0,28.8
262,59170346,DA,59170346,0.6195,455,201,198,455,-123.403761,48.476396,32.516666666666666,16.516666666666666,31.266666666666666
263,59170347,DA,59170347,0.2091,556,203,197,556,-123.394222,48.475406,39.266666666666666,14.733333333333333,28.4
264,59170348,DA,59170348,0.1793,575,220,215,575,-123.393601,48.472417,39.083333333333336,14.2,26.983333333333334
265,59170349,DA,59170349,0.4945,961,352,344,961,-123.386172,48.471993,???,14.366666666666667,27.266666666666666
266,59170350,DA,59170350,0.1226,445,161,160,445,-123.388193,48.476234,36.766666666666666,14.95,28.6
267,59170351,DA,59170351,0.2091,527,198,193,527,-123.391584,48.468329,38.5,13.533333333333333,25.65
268,59170352,DA,59170352,0.3454,907,380,358,907,-123.385067,48.46718,34.55,11.733333333333333,23.383333333333333
269,59170353,DA,59170353,0.1926,921,372,362,921,-123.389756,48.464244,30.15,14.616666666666667,23.833333333333332
270,59170354,DA,59170354,0.0948,317,136,132,317,-123.393817,48.466121,31.8,13.383333333333333,23.8
271,59170357,DA,59170357,0.167,518,221,208,518,-123.389412,48.456089,23.466666666666665,11.6,21.4
272,59170359,DA,59170359,0.1171,465,176,170,465,-123.387911,48.45289,24.8,10.316666666666666,17.966666666666665
273,59170360,DA,59170360,0.1626,571,235,225,571,-123.383554,48.451257,23.233333333333334,9.766666666666667,16.45
274,59170361,DA,59170361,0.1707,829,405,383,829,-123.392207,48.451721,24.4,10.45,18.466666666666665
275,59170362,DA,59170362,0.177,662,313,303,662,-123.389079,48.448153,24.3,10.416666666666666,17.3
276,59170363,DA,59170363,0.1802,748,359,346,748,-123.395852,48.449071,24.216666666666665,10.85,19.916666666666668
277,59170364,DA,59170364,0.1044,688,357,346,688,-123.391863,48.445857,19.7,9.8,19.283333333333335
278,59170365,DA,59170365,0.1066,499,314,306,499,-123.392939,48.44455,20.633333333333333,9.783333333333333,17.55
279,59170366,DA,59170366,0.1287,755,354,345,755,-123.399513,48.445246,25.583333333333332,11.35,18.333333333333332
280,59170367,DA,59170367,0.0557,674,361,351,674,-123.395714,48.440999,25.4,8.866666666666667,12.216666666666667
281,59170368,DA,59170368,0.1354,605,354,295,605,-123.399611,48.440669,27.15,9.316666666666666,13.866666666666667
282,59170369,DA,59170369,0.1752,512,242,232,512,-123.395954,48.438905,27.75,9.033333333333333,13.7
283,59170370,DA,59170370,0.0962,523,267,263,523,-123.396278,48.436582,30.45,8.333333333333334,12.05
284,59170371,DA,59170371,0.1228,556,224,220,556,-123.391623,48.434098,30.616666666666667,8.816666666666666,11.133333333333333
285,59170372,DA,59170372,0.1008,495,222,211,495,-123.391032,48.437075,25.783333333333335,8.366666666666667,11.483333333333333
286,59170373,DA,59170373,0.106,457,202,195,457,-123.387884,48.434769,20.333333333333332,7.516666666666667,9.7
287,59170375,DA,59170375,0.1065,467,211,201,467,-123.384664,48.434107,17.633333333333333,6.483333333333333,8.316666666666666
288,59170376,DA,59170376,0.1447,608,346,321,608,-123.388411,48.431703,19.75,6.466666666666667,8.6
289,59170378,DA,59170378,0.0752,599,433,424,599,-123.3927,48.43057,23.6,6.916666666666667,9.683333333333334
290,59170379,DA,59170379,0.0781,456,262,238,456,-123.397289,48.430933,25.716666666666665,7.516666666666667,10.25
291,59170380,DA,59170380,0.3032,800,406,389,800,-123.399934,48.433395,18.633333333333333,8.016666666666667,10.866666666666667
292,59170383,DA,59170383,0.6162,1126,515,486,1126,-123.373728,48.438738,18.616666666666667,6.916666666666667,10.05
293,59170384,DA,59170384,0.1651,586,307,291,586,-123.373044,48.441413,17.866666666666667,7.066666666666666,8.05
294,59170385,DA,59170385,0.2902,447,242,225,447,-123.374109,48.444473,18.3,7.283333333333333,14.7
295,59170386,DA,59170386,0.1269,727,346,332,727,-123.37908,48.443971,23.016666666666666,8.366666666666667,12.916666666666666
296,59170387,DA,59170387,0.0705,463,240,228,463,-123.381654,48.445286,19.25,9.433333333333334,13.883333333333333
297,59170388,DA,59170388,0.112,511,217,207,511,-123.383065,48.446636,23.183333333333334,9.216666666666667,15.566666666666666
298,59170389,DA,59170389,0.1622,699,382,365,699,-123.387153,48.445523,23.433333333333334,10.6,16.483333333333334
299,59170390,DA,59170390,0.1474,1320,743,731,1320,-123.386032,48.44236,19.8,9.25,15.1
300,59170392,DA,59170392,0.4027,780,399,386,780,-123.37011,48.452216,24.816666666666666,9.516666666666667,19.833333333333332
301,59170393,DA,59170393,0.2993,491,299,285,491,-123.373811,48.458314,30.0,11.783333333333333,19.166666666666668
302,59170396,DA,59170396,0.2797,697,276,262,697,-123.385406,48.460813,31.716666666666665,11.8,20.783333333333335
303,59170397,DA,59170397,0.4741,671,271,258,671,-123.375172,48.46601,34.36666666666667,14.55,23.5
304,59170399,DA,59170399,0.3602,601,244,234,601,-123.371747,48.460908,31.5,11.433333333333334,25.45
305,59170402,DA,59170402,0.263,553,253,248,553,-123.404567,48.438868,22.766666666666666,10.25,13.8
306,59170403,DA,59170403,0.9107,746,374,355,746,-123.416901,48.441512,32.516666666666666,14.933333333333334,18.166666666666668
307,59170404,DA,59170404,0.1081,467,227,212,467,-123.422307,48.438571,27.55,13.466666666666667,18.1
308,59170405,DA,59170405,0.0896,368,186,184,368,-123.426525,48.439129,29.283333333333335,14.033333333333333,18.716666666666665
309,59170406,DA,59170406,0.1608,519,233,226,519,-123.400108,48.450273,24.5,11.466666666666667,20.583333333333332
310,59170407,DA,59170407,0.1845,634,269,259,634,-123.403302,48.452816,27.766666666666666,12.65,21.966666666666665
311,59170408,DA,59170408,0.5393,1401,536,526,1401,-123.412974,48.466727,36.516666666666666,16.35,30.183333333333334
312,59170409,DA,59170409,0.4371,946,396,383,946,-123.417832,48.469586,41.516666666666666,17.25,31.433333333333334
313,59170410,DA,59170410,0.4219,612,205,201,612,-123.418267,48.475394,46.31666666666667,18.75,34.016666666666666
314,59170413,DA,59170413,0.4564,871,389,368,871,-123.425171,48.465686,35.166666666666664,17.95,31.3
315,59170414,DA,59170414,0.75,1297,565,549,1297,-123.433396,48.463779,37.15,14.866666666666667,34.0
316,59170415,DA,59170415,0.6515,1296,576,547,1296,-123.431465,48.455439,39.75,16.25,26.15
317,59170416,DA,59170416,0.0769,289,122,121,289,-123.427694,48.451423,36.13333333333333,15.25,25.4
318,59170417,DA,59170417,0.2312,668,365,349,668,-123.438075,48.454132,35.13333333333333,14.55,26.366666666666667
319,59170418,DA,59170418,0.1326,344,135,126,344,-123.440604,48.4582,40.233333333333334,16.433333333333334,29.716666666666665
320,59170419,DA,59170419,0.5661,904,330,315,904,-123.445424,48.459372,42.55,17.95,30.416666666666668
321,59170421,DA,59170421,0.5883,1093,535,513,1093,-123.452514,48.459009,37.96666666666667,17.816666666666666,33.55
322,59170422,DA,59170422,2.3143,689,281,270,689,-123.463738,48.438617,40.95,21.166666666666668,40.43333333333333
323,59170423,DA,59170423,0.0848,368,116,115,368,-123.457606,48.43692,47.666666666666664,22.283333333333335,42.766666666666666
324,59170424,DA,59170424,0.0935,327,134,131,327,-123.462404,48.437062,42.86666666666667,21.616666666666667,41.166666666666664
325,59170425,DA,59170425,2.7978,349,166,153,349,-123.476524,48.435476,40.63333333333333,22.766666666666666,43.28333333333333
326,59170426,DA,59170426,1.1864,1245,541,524,1245,-123.474152,48.444722,34.0,20.933333333333334,39.31666666666667
327,59170427,DA,59170427,0.5856,1500,623,611,1500,-123.482095,48.448229,49.28333333333333,23.45,41.583333333333336
328,59170428,DA,59170428,0.3203,1022,378,367,1022,-123.489202,48.451639,50.35,23.983333333333334,43.6
329,59170429,DA,59170429,0.2245,1060,571,489,1060,-123.496337,48.449899,40.93333333333333,22.666666666666668,46.86666666666667
330,59170430,DA,59170430,0.3945,1322,499,484,1322,-123.494367,48.454822,51.45,24.3,46.35
331,59170431,DA,59170431,0.2767,1853,868,834,1853,-123.501995,48.45262,43.06666666666667,22.55,49.5
332,59170432,DA,59170432,0.3627,2576,1360,1319,2576,-123.502368,48.447889,41.15,23.7,48.583333333333336
333,59170433,DA,59170433,0.1818,460,192,186,460,-123.510335,48.449047,44.833333333333336,25.383333333333333,50.71666666666667
334,59170435,DA,59170435,0.195,708,323,312,708,-123.514135,48.446935,45.733333333333334,23.65,51.3
335,59170437,DA,59170437,0.799,1324,647,618,1324,-123.511928,48.452233,48.4,24.2,51.416666666666664
336,59170438,DA,59170438,1.9835,1691,755,707,1691,-123.518488,48.460068,76.35,24.4,56.7
337,59170439,DA,59170439,0.9278,1804,745,717,1804,-123.504509,48.46038,59.75,23.366666666666667,54.2
338,59170440,DA,59170440,0.5323,1419,647,624,1419,-123.497703,48.46414,54.88333333333333,23.083333333333332,53.266666666666666
339,59170441,DA,59170441,0.1361,355,134,134,355,-123.489473,48.466601,59.4,25.8,53.333333333333336
340,59170442,DA,59170442,0.3494,928,338,331,928,-123.48964,48.463138,61.56666666666667,25.65,52.166666666666664
341,59170443,DA,59170443,1.452,1109,414,394,1109,-123.493968,48.471957,65.25,26.4,52.78333333333333
342,59170444,DA,59170444,1.4508,2376,931,897,2376,-123.479146,48.454178,57.61666666666667,23.0,44.15
343,59170451,DA,59170451,0.3543,463,176,171,463,-123.456953,48.565356,62.833333333333336,27.133333333333333,67.26666666666667
344,59170452,DA,59170452,0.8581,620,217,215,620,-123.451059,48.569832,65.2,27.933333333333334,69.9
345,59170453,DA,59170453,0.197,534,226,219,534,-123.448892,48.573433,66.08333333333333,26.816666666666666,70.26666666666667
346,59170454,DA,59170454,0.2205,516,231,227,516,-123.453028,48.574882,75.7,27.85,73.76666666666667
347,59170455,DA,59170455,0.2557,737,344,329,737,-123.454291,48.577815,67.11666666666666,26.95,73.6
348,59170456,DA,59170456,0.2603,676,284,273,676,-123.460817,48.574442,66.86666666666666,29.316666666666666,72.88333333333334
349,59170457,DA,59170457,0.1499,392,177,162,392,-123.462892,48.578773,66.46666666666667,28.366666666666667,78.6
350,59170458,DA,59170458,2.0887,712,251,237,712,-123.459667,48.583131,70.36666666666666,28.6,76.33333333333333
351,59170463,DA,59170463,3.5692,595,235,228,595,-123.434799,48.542239,57.06666666666667,22.45,55.71666666666667
352,59170464,DA,59170464,4.0285,425,181,172,425,-123.408058,48.544086,68.75,21.916666666666668,55.56666666666667
353,59170466,DA,59170466,2.6923,517,208,201,517,-123.424013,48.521136,57.083333333333336,19.35,46.45
354,59170468,DA,59170468,0.2938,632,288,283,632,-123.390991,48.499517,34.95,16.383333333333333,42.583333333333336
355,59170469,DA,59170469,2.6478,545,224,218,545,-123.434339,48.510526,73.58333333333333,21.016666666666666,49.416666666666664
356,59170470,DA,59170470,8.408,730,288,273,730,-123.433012,48.489108,49.43333333333333,20.216666666666665,40.75
357,59170471,DA,59170471,10.8568,579,228,224,579,-123.453141,48.52026,79.51666666666667,24.4,56.4
358,59170472,DA,59170472,11.0259,4739,2054,1918,4739,-123.522272,48.470444,68.73333333333333,28.966666666666665,63.833333333333336
359,59170473,DA,59170473,0.0663,0,0,0,0,-123.546457,48.485924,105.71666666666667,27.616666666666667,85.81666666666666
360,59170475,DA,59170475,0.2707,518,234,230,518,-123.556938,48.457002,79.63333333333334,27.45,66.11666666666666
361,59170476,DA,59170476,0.2065,573,205,196,573,-123.549791,48.456976,76.11666666666666,25.866666666666667,64.1
362,59170478,DA,59170478,9.7516,2425,934,888,2425,-123.541746,48.427266,46.3,31.183333333333334,59.766666666666666
363,59170479,DA,59170479,0.5478,412,161,153,412,-123.533218,48.435274,45.11666666666667,29.566666666666666,57.78333333333333
364,59170480,DA,59170480,0.3957,1563,605,581,1563,-123.532243,48.428338,48.6,30.283333333333335,57.416666666666664
365,59170481,DA,59170481,0.2919,1152,468,458,1152,-123.52206,48.431111,43.55,28.25,55.016666666666666
366,59170482,DA,59170482,0.7537,2746,1392,1317,2746,-123.51917,48.438771,50.88333333333333,27.516666666666666,52.6
367,59170483,DA,59170483,0.1476,377,155,151,377,-123.517793,48.440375,55.0,27.133333333333333,51.9
368,59170484,DA,59170484,0.757,1174,492,478,1174,-123.506961,48.434281,53.583333333333336,26.566666666666666,51.03333333333333
369,59170485,DA,59170485,0.5399,725,279,271,725,-123.511089,48.429339,45.333333333333336,27.216666666666665,51.21666666666667
370,59170488,DA,59170488,0.2688,763,290,286,763,-123.492265,48.430805,42.63333333333333,24.85,46.2
371,59170489,DA,59170489,0.356,947,399,386,947,-123.490334,48.435173,35.5,22.666666666666668,43.18333333333333
372,59170490,DA,59170490,0.2059,506,213,209,506,-123.497388,48.435378,42.45,25.016666666666666,48.0
373,59170491,DA,59170491,0.556,985,397,385,985,-123.490296,48.439235,42.68333333333333,24.666666666666668,45.083333333333336
374,59170492,DA,59170492,0.201,501,179,177,501,-123.497587,48.441429,50.483333333333334,25.533333333333335,47.0
375,59170493,DA,59170493,0.7545,1253,581,551,1253,-123.497831,48.445126,40.7,23.783333333333335,47.666666666666664
376,59170494,DA,59170494,0.1327,355,128,127,355,-123.490678,48.422921,58.96666666666667,26.066666666666666,48.38333333333333
377,59170495,DA,59170495,0.2194,502,200,196,502,-123.488079,48.420572,57.03333333333333,25.8,49.233333333333334
378,59170498,DA,59170498,0.1554,427,168,162,427,-123.49856,48.41955,60.28333333333333,26.783333333333335,50.03333333333333
379,59170501,DA,59170501,2.4549,3643,1350,1295,3643,-123.524985,48.42238,58.96666666666667,32.06666666666667,61.61666666666667
380,59170502,DA,59170502,1.6305,1667,658,620,1667,-123.521352,48.410455,72.35,31.05,66.18333333333334
381,59170507,DA,59170507,0.6077,731,340,330,731,-123.475149,48.420873,68.81666666666666,28.733333333333334,58.03333333333333
382,59170544,DA,59170544,2.8179,266,90,86,266,-123.457654,48.623058,122.06666666666666,30.916666666666668,95.36666666666666
383,59170545,DA,59170545,5.9755,998,481,464,998,-123.432526,48.665732,88.95,32.1,104.96666666666667
384,59170546,DA,59170546,0.4896,783,387,376,783,-123.412489,48.65868,72.63333333333334,32.88333333333333,101.05
385,59170547,DA,59170547,0.2894,109,48,40,109,-123.449008,48.664623,119.55,35.0,106.7
386,59170548,DA,59170548,1.2387,652,338,307,652,-123.475405,48.68019,114.31666666666666,36.7,115.08333333333333
387,59170549,DA,59170549,1.939,834,343,335,834,-123.472042,48.675266,109.33333333333333,35.43333333333333,110.3
388,59170550,DA,59170550,2.1991,527,222,210,527,-123.466187,48.685868,112.41666666666667,35.516666666666666,115.43333333333334
389,59170551,DA,59170551,1.7283,516,208,199,516,-123.44872,48.683304,99.18333333333334,34.78333333333333,114.1
390,59170552,DA,59170552,1.4511,650,294,278,650,-123.447104,48.694443,112.05,36.65,119.5
391,59170553,DA,59170553,1.0874,425,163,159,425,-123.437454,48.690383,100.21666666666667,36.016666666666666,118.4
392,59170554,DA,59170554,0.0849,538,377,363,538,-123.371283,48.409981,18.133333333333333,5.75,7.65
393,59170555,DA,59170555,0.0571,601,278,270,601,-123.369966,48.411543,14.7,4.966666666666667,6.983333333333333
394,59170556,DA,59170556,0.1415,464,270,253,464,-123.341786,48.422755,19.7,6.183333333333334,7.683333333333334
395,59170557,DA,59170557,0.0869,461,232,221,461,-123.339708,48.423854,19.466666666666665,6.316666666666666,8.266666666666667
396,59170558,DA,59170558,0.1767,656,350,341,656,-123.336408,48.423691,23.016666666666666,7.183333333333334,9.266666666666667
397,59170559,DA,59170559,1.8494,612,228,213,612,-123.340214,48.488572,44.9,17.983333333333334,40.983333333333334
398,59170560,DA,59170560,0.134,450,176,163,450,-123.33525,48.485218,37.68333333333333,18.583333333333332,41.416666666666664
399,59170561,DA,59170561,0.1417,480,181,176,480,-123.333672,48.487485,38.85,19.933333333333334,41.233333333333334
400,59170562,DA,59170562,0.1323,468,179,170,468,-123.329986,48.484078,42.53333333333333,20.083333333333332,37.583333333333336
401,59170563,DA,59170563,0.1487,593,215,207,593,-123.32849,48.487269,41.13333333333333,20.183333333333334,38.7
402,59170564,DA,59170564,0.2178,600,236,229,600,-123.325913,48.489379,42.516666666666666,21.5,40.9
403,59170565,DA,59170565,0.179,543,206,201,543,-123.332378,48.490559,39.766666666666666,20.3,42.666666666666664
404,59170566,DA,59170566,0.5237,574,226,221,574,-123.32099,48.49342,41.81666666666667,21.566666666666666,41.63333333333333
405,59170567,DA,59170567,0.3802,860,319,294,860,-123.332018,48.479679,36.916666666666664,17.983333333333334,38.31666666666667
406,59170568,DA,59170568,0.2471,489,182,171,489,-123.325212,48.479156,50.11666666666667,18.9,36.36666666666667
407,59170569,DA,59170569,0.1996,588,229,215,588,-123.33683,48.478889,35.68333333333333,17.766666666666666,37.85
408,59170570,DA,59170570,0.2485,433,174,167,433,-123.341716,48.479173,40.63333333333333,17.55,34.36666666666667
409,59170571,DA,59170571,0.161,517,184,175,517,-123.340488,48.483567,40.916666666666664,19.75,36.85
410,59170574,DA,59170574,0.2152,490,207,201,490,-123.362458,48.474293,37.3,15.483333333333333,28.35
411,59170575,DA,59170575,0.4236,812,332,315,812,-123.354767,48.469451,35.15,13.533333333333333,29.65
412,59170576,DA,59170576,0.2628,710,315,299,710,-123.355777,48.465692,32.166666666666664,12.65,26.666666666666668
413,59170577,DA,59170577,0.1446,443,197,191,443,-123.354399,48.463244,30.066666666666666,12.266666666666667,25.7
414,59170578,DA,59170578,0.2441,562,241,235,562,-123.355228,48.461001,31.066666666666666,12.283333333333333,26.133333333333333
415,59170579,DA,59170579,0.2488,619,255,245,619,-123.347286,48.463458,39.96666666666667,13.066666666666666,28.583333333333332
416,59170581,DA,59170581,0.269,788,355,339,788,-123.340561,48.460655,37.766666666666666,12.816666666666666,24.283333333333335
417,59170582,DA,59170582,0.1525,805,395,375,805,-123.336603,48.460556,31.383333333333333,13.233333333333333,25.4
418,59170583,DA,59170583,0.1656,692,338,315,692,-123.334671,48.464702,30.066666666666666,13.866666666666667,27.233333333333334
419,59170584,DA,59170584,0.4257,894,404,377,894,-123.340877,48.466601,37.86666666666667,15.183333333333334,34.733333333333334
420,59170585,DA,59170585,0.2126,540,299,279,540,-123.340903,48.469812,35.53333333333333,15.366666666666667,32.93333333333333
421,59170586,DA,59170586,0.2497,550,220,214,550,-123.347357,48.468743,36.083333333333336,15.4,33.2
422,59170587,DA,59170587,0.1835,542,335,322,542,-123.33831,48.471947,39.56666666666667,16.2,34.45
423,59170588,DA,59170588,0.2505,589,258,250,589,-123.354707,48.456469,27.783333333333335,11.383333333333333,23.316666666666666
424,59170589,DA,59170589,0.3127,896,430,421,896,-123.354556,48.451973,29.933333333333334,10.533333333333333,19.1
425,59170590,DA,59170590,0.2938,432,174,166,432,-123.317645,48.451776,24.916666666666668,13.666666666666666,21.066666666666666
426,59170591,DA,59170591,0.2293,587,241,225,587,-123.322723,48.464595,33.516666666666666,16.25,28.783333333333335
427,59170592,DA,59170592,0.2158,416,163,159,416,-123.317364,48.455633,26.0,14.716666666666667,22.916666666666668
428,59170593,DA,59170593,1.7205,589,250,241,589,-123.311391,48.451895,28.6,14.3,22.166666666666668
429,59170594,DA,59170594,0.3747,441,170,165,441,-123.308069,48.445718,31.633333333333333,13.266666666666667,22.383333333333333
430,59170595,DA,59170595,0.5699,461,181,175,461,-123.300695,48.448224,35.28333333333333,14.583333333333334,24.8
431,59170596,DA,59170596,0.4151,561,242,233,561,-123.324938,48.450554,31.1,12.75,20.166666666666668
432,59170597,DA,59170597,0.203,600,262,250,600,-123.329995,48.448421,23.75,11.833333333333334,18.966666666666665
433,59170598,DA,59170598,0.1486,639,282,269,639,-123.331847,48.435319,20.8,10.266666666666667,15.25
434,59170599,DA,59170599,0.2283,554,263,257,554,-123.325573,48.43594,26.616666666666667,10.15,15.816666666666666
435,59170600,DA,59170600,0.2327,557,292,280,557,-123.329914,48.432401,21.333333333333332,8.85,13.3
436,59170601,DA,59170601,0.1312,592,253,245,592,-123.33537,48.43231,21.25,7.483333333333333,12.383333333333333
437,59170602,DA,59170602,0.1066,516,317,310,516,-123.399107,48.655821,67.85,30.8,95.9
438,59170603,DA,59170603,0.2686,486,261,248,486,-123.396637,48.65789,71.21666666666667,32.78333333333333,97.31666666666666
439,59170604,DA,59170604,0.3419,645,382,346,645,-123.405593,48.665077,69.36666666666666,32.6,100.28333333333333
440,59170610,DA,59170610,0.0912,1275,854,803,1275,-123.375472,48.416932,18.9,6.2,7.25
441,59170611,DA,59170611,0.1423,1122,614,552,1122,-123.360871,48.418904,10.383333333333333,3.283333333333333,4.15
442,59170612,DA,59170612,0.1353,1279,785,761,1279,-123.337161,48.427799,20.416666666666668,7.366666666666666,10.233333333333333
443,59170613,DA,59170613,0.3514,959,390,375,959,-123.318621,48.430868,26.85,11.416666666666666,16.55
444,59170614,DA,59170614,1.2386,1244,611,583,1244,-123.420161,48.426259,34.4,12.05,17.733333333333334
445,59170615,DA,59170615,3.0279,4009,1746,1668,4009,-123.533953,48.447522,61.88333333333333,26.233333333333334,56.56666666666667
446,59170617,DA,59170617,0.2716,621,142,139,621,-123.379689,48.496534,40.766666666666666,15.9,42.416666666666664
447,59170619,DA,59170619,0.2004,352,144,142,352,-123.408422,48.642542,69.3,30.383333333333333,94.3
448,59170620,DA,59170620,0.2753,475,282,273,475,-123.415368,48.637139,64.15,28.333333333333332,89.7
449,59170621,DA,59170621,0.1052,314,125,122,314,-123.414282,48.639144,66.36666666666666,29.233333333333334,91.18333333333334
450,59170622,DA,59170622,0.3588,472,203,195,472,-123.495565,48.427997,45.35,24.583333333333332,47.28333333333333
451,59170624,DA,59170624,8.4442,2436,1110,1013,2436,-123.467719,48.459555,38.03333333333333,19.5,37.43333333333333
452,59170625,DA,59170625,1.6522,535,216,205,535,-123.459348,48.479476,86.58333333333333,23.466666666666665,49.833333333333336
453,59170626,DA,59170626,0.3146,1097,431,419,1097,-123.444834,48.46601,43.733333333333334,17.85,37.833333333333336
454,59170648,DA,59170648,129.4902,653,321,291,653,-123.479217,48.559874,???,29.183333333333334,74.9
455,59170649,DA,59170649,16.5343,1109,400,389,1109,-123.514317,48.535055,???,34.416666666666664,83.71666666666667
456,59170650,DA,59170650,11.4984,918,334,330,918,-123.521982,48.486444,110.51666666666667,30.433333333333334,68.45
457,59170651,DA,59170651,9.9779,455,193,187,455,-123.47966,48.52226,???,35.4,75.51666666666667
458,59170652,DA,59170652,9.1821,523,217,207,523,-123.661796,48.403969,77.41666666666667,47.233333333333334,116.36666666666666
459,59170653,DA,59170653,3.917,449,200,183,449,-123.634145,48.39041,64.23333333333333,39.45,100.03333333333333
460,59170654,DA,59170654,0.706,677,409,381,677,-123.688292,48.382596,70.76666666666667,44.35,121.15
461,59170655,DA,59170655,0.2472,115,42,40,115,-123.696779,48.385751,67.56666666666666,44.55,121.76666666666667
462,59170656,DA,59170656,12.3324,857,421,403,857,-123.692552,48.406952,???,46.93333333333333,125.86666666666666
463,59170659,DA,59170659,0.5566,726,320,309,726,-123.724835,48.383098,78.58333333333333,48.55,130.38333333333333
464,59170660,DA,59170660,0.264,502,200,196,502,-123.728581,48.387117,78.35,49.6,133.31666666666666
465,59170661,DA,59170661,0.2066,447,170,162,447,-123.735785,48.38355,71.46666666666667,49.31666666666667,133.31666666666666
466,59170662,DA,59170662,0.3695,739,288,279,739,-123.733769,48.379212,73.45,49.71666666666667,133.46666666666667
467,59170663,DA,59170663,0.6694,1031,417,404,1031,-123.73069,48.374971,77.3,49.016666666666666,131.15
468,59170665,DA,59170665,0.4042,411,172,166,411,-123.739857,48.360733,86.75,50.766666666666666,137.45
469,59170666,DA,59170666,0.4999,115,55,51,115,-123.747788,48.362415,90.85,51.56666666666667,137.21666666666667
470,59170670,DA,59170670,5.374,711,370,326,711,-123.805492,48.368325,994.1166666666667,58.31666666666667,166.85
471,59170671,DA,59170671,28.7007,796,429,357,796,-123.900161,48.387302,???,64.85,188.8
472,59170678,DA,59170678,3.7309,898,387,366,898,-123.497724,48.391085,87.16666666666667,30.4,65.2
473,59170679,DA,59170679,4.2928,592,229,220,592,-123.525738,48.392994,95.85,32.81666666666667,82.55
474,59170680,DA,59170680,2.7887,476,187,178,476,-123.534537,48.3825,65.95,33.61666666666667,77.51666666666667
475,59170681,DA,59170681,1.8045,433,179,172,433,-123.553142,48.373393,70.83333333333333,36.416666666666664,80.73333333333333
476,59170682,DA,59170682,7.2478,684,284,276,684,-123.570864,48.376527,95.41666666666667,39.833333333333336,87.51666666666667
477,59170683,DA,59170683,41.7093,986,395,382,986,-123.582491,48.386503,70.78333333333333,36.166666666666664,82.08333333333333
478,59170684,DA,59170684,7.9938,998,277,262,998,-123.554881,48.353352,91.1,38.06666666666667,86.73333333333333
479,59170685,DA,59170685,2.6356,221,88,80,221,-123.593583,48.34193,81.58333333333333,43.63333333333333,107.65
480,59170688,DA,59170688,2.4874,0,0,0,0,-123.265145,48.451086,60.95,20.283333333333335,42.266666666666666
481,59170689,DA,59170689,6.6478,935,435,388,935,-123.684635,48.36329,86.31666666666666,50.05,141.78333333333333
