a,q,t,dw,hh,id,pop,name,rgid,rpid,ruid,rguid,geometry,center,Transit Time,Car Time,Bike Time
0.8517,0,DA,177,166,59150004,362,59150004,5915,5915055,9330133.01,59933,"MULTIPOLYGON (((-123.27498405856 49.36885002194, -123.27507554954 49.36896102141, -123.27524546265 49.36916716318, -123.27544151834 49.3694050189, -123.27553115263 49.36947576854, -123.27519672294 49.36998190551, -123.27483050741 49.37060146988, -123.27450727254 49.37108321388, -123.27393562275 49.37152956036, -123.27387584299 49.37157102339, -123.27373199957 49.37166248453, -123.27370771603 49.37167101971, -123.27337145969 49.37187101159, -123.27328361 49.37210640212, -123.27302005495 49.37281257443, -123.27308355117 49.37285161206, -123.27310969247 49.37288332717, -123.27303669419 49.37344072015, -123.27432364164 49.37352014177, -123.2746094172 49.37356286027, -123.27494933845 49.37370925761, -123.27565741467 49.37301043674, -123.27701524999 49.37355575344, -123.27704139473 49.37358746758, -123.27724124918 49.37363992946, -123.27731401071 49.37414611027, -123.277254185 49.37445347078, -123.2771644909 49.37464861665, -123.27671605678 49.37535845072, -123.27664320148 49.37538405881, -123.27643584751 49.37543648953, -123.27568114235 49.37566085129, -123.2752925735 49.37579742316, -123.27500114518 49.3758998511, -123.275023572 49.3758510649, -123.27500678186 49.37575470632, -123.2749544928 49.37569127646, -123.27473412467 49.3754619499, -123.27450440385 49.37529726652, -123.27419997034 49.37511793845, -123.27389739725 49.37497886001, -123.27382082544 49.37492396503, -123.27375732536 49.37488492759, -123.27361911161 49.37483124545, -123.2734696842 49.37480195594, -123.27315775876 49.3747275186, -123.2729709754 49.37469090581, -123.27280847786 49.37464575763, -123.27254883867 49.37463474914, -123.2724629111 49.3746444963, -123.27229105585 49.3746639904, -123.27203512864 49.37473348143, -123.27213025849 49.37519088272, -123.27226274781 49.37565560756, -123.2719676011 49.37567752517, -123.27184988143 49.37580070064, -123.27171352282 49.37578726623, -123.2717060189 49.3758921602, -123.27169851495 49.3759970542, -123.27156215575 49.37598361957, -123.27146315415 49.37597750795, -123.27140522094 49.37605922079, -123.27121843314 49.37602260447, -123.27111749151 49.37624213857, -123.27098113168 49.37622870311, -123.27084477194 49.37621526746, -123.27077933085 49.37640187409, -123.27072325049 49.37652383739, -123.27067838597 49.37662140805, -123.27058494696 49.37673604783, -123.27048029109 49.37687508023, -123.27031584332 49.37705557426, -123.27017568164 49.37722753367, -123.27008223988 49.37734217322, -123.26988042988 49.37751534303, -123.26975148184 49.37766290945, -123.26965618411 49.37773729783, -123.26948051213 49.37794218367, -123.26932727314 49.37809828407, -123.26908995044 49.37830437965, -123.26886569618 49.37852633326, -123.26870123485 49.37870682564, -123.2686208565 49.37883732289, -123.26851618877 49.37897635424, -123.26830314607 49.37917391445, -123.26817603972 49.37936173086, -123.26805078455 49.37958979848, -123.26799839645 49.37979226415, -123.26795907878 49.38001058859, -123.26793097943 49.38020452052, -123.26790287983 49.38039845258, -123.26787107555 49.38051188199, -123.26777947215 49.3806667721, -123.26762806869 49.38086312278, -123.26745237348 49.38106800729, -123.26728604428 49.38120824744, -123.26712156546 49.38138873891, -123.26700381523 49.38151191106, -123.26676461029 49.38167775196, -123.26664685818 49.38180092381, -123.26638520992 49.38201554929, -123.26620765303 49.38218018075, -123.26608804729 49.38226310048, -123.26583576349 49.3824130805, -123.26570308548 49.38248014075, -123.26542835725 49.38267890508, -123.26529752754 49.3827862166, -123.26496114069 49.38298618748, -123.26467148565 49.38312883899, -123.26448084658 49.38327760868, -123.2641818148 49.3834849033, -123.26390707264 49.38368366406, -123.2637182766 49.3838726845, -123.26369398386 49.38388121755, -123.2635612977 49.38394827524, -123.26342861111 49.38401533276, -123.26307543947 49.38411893453, -123.26285680197 49.38419573046, -123.26266245684 49.38426399311, -123.26252976779 49.38433104949, -123.26239892539 49.38443835775, -123.26225685906 49.38457005827, -123.26215215557 49.38470908567, -123.26205114489 49.38492861727, -123.26196135671 49.38512375653, -123.2619407562 49.38521279353, -123.26177439178 49.38535302638, -123.26169028593 49.38540301662, -123.26157066188 49.38548593177, -123.26123238922 49.38564563948, -123.26117257645 49.38568709683, -123.2609949832 49.38585172097, -123.26086597769 49.38599928007, -123.26076126594 49.38613830668, -123.2607145221 49.38619562379, -123.2606359496 49.38636637035, -123.26056491045 49.3864322198, -123.26056106722 49.38661762175, -123.26055537857 49.38676277139, -123.26047495902 49.38689326571, -123.2604151437 49.38693472278, -123.26010115015 49.38708589506, -123.25995722265 49.38717734099, -123.25969366134 49.38735170015, -123.25950298504 49.38750046237, -123.25934967327 49.38765655246, -123.25932537742 49.38766508454, -123.25921881216 49.38776385774, -123.25904120228 49.38792847955, -123.25891218338 49.38807603717, -123.25873457095 49.38824065861, -123.25861861999 49.38840407638, -123.25852696466 49.3885589622, -123.25843162182 49.38863334253, -123.25842223862 49.38869798759, -123.2583885587 49.38877116455, -123.25828567495 49.38895044268, -123.25826506466 49.38903948013, -123.25824629753 49.38916877043, -123.25825182732 49.38928952892, -123.25827981093 49.38936150273, -123.25827595723 49.38954690655, -123.25823657919 49.38976523476, -123.25821965491 49.38993477832, -123.25818966011 49.39008846144, -123.25820273049 49.39010432198, -123.25819150336 49.39012871439, -123.25817457875 49.39029825817, -123.25816519477 49.39036290359, -123.2581874815 49.39058002922, -123.25820239532 49.39063614282, -123.25812380408 49.39080689009, -123.25794801989 49.39101176481, -123.25768626861 49.39122637407, -123.25740960158 49.39138486891, -123.25727688129 49.39145191986, -123.25702082547 49.39152137566, -123.25691240276 49.39157989451, -123.2568431908 49.3916859957, -123.25676275005 49.39181648929, -123.25669537919 49.39196284371, -123.25665230686 49.39210066662, -123.2565718647 49.39223116024, -123.25645589409 49.39239457779, -123.25629316538 49.39261531162, -123.25624640808 49.39267262793, -123.25613043495 49.39283604535, -123.25602384883 49.3929348169, -123.25592849145 49.39300919596, -123.25585927459 49.393115297, -123.25567978754 49.3932396624, -123.25536756972 49.39343107636, -123.25519930966 49.39353104863, -123.25495998833 49.39369686774, -123.25468329442 49.39385535626, -123.25438045809 49.39398212153, -123.25425895512 49.39402477667, -123.2540177878 49.39415034014, -123.25375415728 49.39432468762, -123.25352789558 49.39450636508, -123.25322688961 49.39467338078, -123.25291281136 49.39482453412, -123.25266224173 49.3950147406, -123.25254257196 49.39509764755, -123.25231813852 49.39531957652, -123.25222460673 49.39543420644, -123.25206756318 49.39550978182, -123.25193849593 49.39565733424, -123.2518224975 49.3958207483, -123.2517775677 49.39591831705, -123.25176245182 49.3961281172, -123.25179410341 49.39628060261, -123.25186312772 49.39644041935, -123.25188170992 49.39657704314, -123.25190396712 49.39679417507, -123.25193378226 49.39690640673, -123.2520140408 49.39704183142, -123.25204385642 49.39715406314, -123.25202690383 49.39732361015, -123.25202302146 49.39750901905, -123.25198176542 49.39768709683, -123.25191804319 49.39791395947, -123.25188434433 49.39798713662, -123.25186922823 49.39819693836, -123.25185983265 49.39826158502, -123.25188781123 49.398333563, -123.25198481821 49.39856535889, -123.25204077631 49.39870931496, -123.2520705932 49.39882154735, -123.25205364004 49.39899109538, -123.25202545354 49.39918503602, -123.25202912889 49.39926554482, -123.2519355874 49.39938017609, -123.2517822033 49.39953626097, -123.25171296496 49.39964236157, -123.25159511723 49.39976552322, -123.25124545595 49.39994959701, -123.25116130784 49.3999995808, -123.25102854992 49.40006662532, -123.25083778416 49.40021537741, -123.25056103106 49.40037385795, -123.25045257613 49.40043237149, -123.25016091358 49.40053473421, -123.24984494419 49.40064562622, -123.2497477225 49.40067974664, -123.2494821973 49.400813832, -123.24926344672 49.40089060205, -123.24892683592 49.40109053064, -123.24863699945 49.4012331438, -123.24830795053 49.40132816864, -123.24802751257 49.40140613303, -123.24789474508 49.40147317363, -123.24772643443 49.4015731359, -123.24758242943 49.40166456833, -123.24732812763 49.40177425607, -123.2472065946 49.40181690362, -123.24692981696 49.40197537477, -123.2467353624 49.40204361003, -123.24660075825 49.4020703941, -123.24645491665 49.4021215701, -123.24633338171 49.40216421662, -123.24620060906 49.40223125509, -123.24591075527 49.40237386072, -123.24578921903 49.40241650659, -123.24544891623 49.40253591426, -123.24530673419 49.40266759868, -123.24519069006 49.40283100898, -123.2451606377 49.40298469524, -123.24513999228 49.40307373442, -123.24513607861 49.4032591469, -123.24511909532 49.40342869644, -123.24511335036 49.40357385398, -123.24508512832 49.40376779582, -123.24488491651 49.40398118559, -123.24475396655 49.40408847777, -123.24467163299 49.40417871195, -123.24462667734 49.40427628035, -123.24453310412 49.40439090658, -123.24452369571 49.40445555398, -123.2444675003 49.40457751452, -123.24443378289 49.40465069085, -123.24443927456 49.40477145687, -123.24437183921 49.40491780962, -123.2442071668 49.40509827784, -123.24405556271 49.40529460921, -123.24397139511 49.40534458775, -123.24391519687 49.40546654836, -123.24399178547 49.4055214729, -123.24419358224 49.40561426411, -123.24428324145 49.40568505176, -123.2443297734 49.40589366367, -123.24438388426 49.40599737241, -123.24453706486 49.40610722091, -123.24453314821 49.40629263539, -123.24453497893 49.40633289096, -123.2445274008 49.4064377944, -123.24447303339 49.40660001142, -123.24439069425 49.40669024619, -123.24417739446 49.4068877734, -123.24404643349 49.40699506575, -123.24386685103 49.40711941563, -123.24367236733 49.40718764605, -123.24358819543 49.4072376246, -123.24347030203 49.4073607798, -123.24335423755 49.40752419068, -123.24326248304 49.40767907283, -123.24259118686 49.40785322591, -123.24243225004 49.40788853331, -123.24224900171 49.4079323689, -123.2416132504 49.40807359478, -123.24147862339 49.40810037236, -123.24150503738 49.40786617268, -123.24156334812 49.40751854127, -123.24159917488 49.40721969427, -123.24163865699 49.40700135903, -123.24209013213 49.40606593545, -123.24212385482 49.40599275956, -123.24217640221 49.40579028866, -123.24219732553 49.40543532425, -123.24198145162 49.40448863692, -123.24198720766 49.40434347908, -123.24200054779 49.40409341892, -123.24210746669 49.40372873539, -123.24223110889 49.40346042606, -123.24262423781 49.40287263751, -123.24284510607 49.40257021468, -123.24296481676 49.4024873174, -123.24338406295 49.40193125436, -123.24366660362 49.4016276368, -123.24385557171 49.4014386431, -123.24408008348 49.40121672872, -123.24481137079 49.40073519952, -123.24615236628 49.3998147731, -123.24641606359 49.39964044273, -123.2464403691 49.3996319135, -123.24704067231 49.39925766273, -123.24812752348 49.39818098103, -123.25025634161 49.39585924615, -123.25074465697 49.39519706686, -123.25369898496 49.39311708057, -123.2545143385 49.3923195956, -123.25505114245 49.39164034119, -123.25548521256 49.39087445105, -123.25565382899 49.39024265815, -123.25570279241 49.3896937756, -123.25573666118 49.38935468976, -123.25583605784 49.38882899927, -123.2559277238 49.38867411583, -123.25601938908 49.38851923239, -123.25621210412 49.38814482078, -123.25703669682 49.3872826845, -123.25774346332 49.38654370713, -123.25880356589 49.38543523517, -123.25928208072 49.38510358748, -123.25996432009 49.38463903657, -123.26036809034 49.38429272881, -123.26048402294 49.38412931139, -123.26080183466 49.3837927393, -123.26093267916 49.38368543343, -123.26098126554 49.3836683687, -123.26116254117 49.38358424978, -123.26203523932 49.38323682726, -123.26250617457 49.38301006229, -123.2630052289 49.38258936292, -123.26357899654 49.38218331445, -123.26383128709 49.3820333404, -123.26413400744 49.38190655123, -123.26484030604 49.38169934043, -123.26517853268 49.38153962247, -123.26540652261 49.38139817803, -123.26569061268 49.38113477068, -123.26593548785 49.38082378583, -123.26618787806 49.38040790542, -123.26640683451 49.37953340187, -123.26661433528 49.37921509188, -123.26814105169 49.37806516127, -123.2685877078 49.37758100685, -123.26878396466 49.37728708697, -123.26890364971 49.37693826777, -123.26944995589 49.37459895239, -123.26958668845 49.3735488108, -123.26971571812 49.3731353528, -123.26987829917 49.3729146121, -123.27013987205 49.3726999843, -123.27016415693 49.37269144998, -123.27043694211 49.37245242932, -123.27062751017 49.3723036538, -123.27166810687 49.37159027555, -123.27203801098 49.37131711268, -123.27304113324 49.37086229101, -123.27356793232 49.37051352069, -123.27424234063 49.36988789539, -123.27448708547 49.3695769017, -123.27466269738 49.36937201303, -123.2748925074 49.36900491219, -123.27498405856 49.36885002194)))",POINT (-123.25829330346221 49.38885606010672),???,38.31666667,128.8833333
0.166,0,DA,221,205,59150005,526,59150005,5915,5915055,9330133.01,59933,"MULTIPOLYGON (((-123.27724124918 49.37363992946, -123.27704139473 49.37358746758, -123.27701524999 49.37355575344, -123.27565741467 49.37301043674, -123.27494933845 49.37370925761, -123.2746094172 49.37356286027, -123.27432364164 49.37352014177, -123.27303669419 49.37344072015, -123.27310969247 49.37288332717, -123.27308355117 49.37285161206, -123.27302005495 49.37281257443, -123.27328361 49.37210640212, -123.27337145969 49.37187101159, -123.27370771603 49.37167101971, -123.27373199957 49.37166248453, -123.27387584299 49.37157102339, -123.27393562275 49.37152956036, -123.27450727254 49.37108321388, -123.27483050741 49.37060146988, -123.27519672294 49.36998190551, -123.27553115263 49.36947576854, -123.2756338578 49.36956237514, -123.27565999897 49.36959408918, -123.27580005733 49.36968801707, -123.27602975227 49.36985269405, -123.27610637055 49.36964169564, -123.27621104159 49.36923677058, -123.2763210841 49.37001615603, -123.27716355268 49.36929051161, -123.27720090521 49.36929783245, -123.27857357331 49.36989922659, -123.27895831663 49.36994803603, -123.27950179013 49.37022737217, -123.27967548683 49.37024811532, -123.27966614085 49.37031275813, -123.27971843034 49.37037618423, -123.27979313826 49.37039082398, -123.27990333682 49.37037253383, -123.28001912586 49.37047499258, -123.28082409476 49.37080556004, -123.27976308993 49.37187396299, -123.27961550159 49.37215082592, -123.27938192604 49.37296922901, -123.27917086195 49.37294116497, -123.27894858784 49.37293749376, -123.27876553228 49.37298139246, -123.27865718861 49.37303993158, -123.27760191497 49.37263370541, -123.27757949292 49.37268249163, -123.27741881482 49.37294349509, -123.27724124918 49.37363992946)))",POINT (-123.27675054076558 49.37159934216852),105.45,37.65,120.8166667
0.1559,0,DA,199,192,59150006,452,59150006,5915,5915055,9330133.01,59933,"MULTIPOLYGON (((-123.27724124918 49.37363992946, -123.27741881482 49.37294349509, -123.27757949292 49.37268249163, -123.27760191497 49.37263370541, -123.27865718861 49.37303993158, -123.27876553228 49.37298139246, -123.27894858784 49.37293749376, -123.27917086195 49.37294116497, -123.27938192604 49.37296922901, -123.27961550159 49.37215082592, -123.27976308993 49.37187396299, -123.28082409476 49.37080556004, -123.28001912586 49.37047499258, -123.27990333682 49.37037253383, -123.27979313826 49.37039082398, -123.27971843034 49.37037618423, -123.27966614085 49.37031275813, -123.27967548683 49.37024811532, -123.27972218656 49.37019079242, -123.27980810321 49.37018103901, -123.28042264175 49.36959683801, -123.28113989918 49.36883334514, -123.28152840185 49.3684308639, -123.28154895205 49.36834182816, -123.28305240052 49.36856993953, -123.28234452441 49.36926880292, -123.28237067052 49.36930051513, -123.2827162037 49.36903585123, -123.28281332423 49.36900170183, -123.28291231087 49.36900780176, -123.28296460368 49.36907122581, -123.28305984091 49.36952860705, -123.28325034318 49.36964569881, -123.2834389797 49.36972254072, -123.28356037643 49.36994574364, -123.28357345016 49.36996159962, -123.2828001908 49.37058118972, -123.28197086807 49.37132274255, -123.28190923123 49.3713239607, -123.28191109662 49.37136421048, -123.28167574002 49.37161058152, -123.2817037523 49.371682544, -123.28192973518 49.37203260126, -123.28201377451 49.37224848886, -123.28205299613 49.37229605783, -123.28198574604 49.3724424194, -123.28163831467 49.372666834, -123.28156171891 49.37287783907, -123.28144403563 49.37300102488, -123.28047455745 49.37364865032, -123.2800280822 49.37413285235, -123.27967683928 49.37480855128, -123.2794582186 49.37541717351, -123.27938160669 49.37562817896, -123.27932741573 49.37579039734, -123.27914058868 49.37601969276, -123.27902102651 49.37610262653, -123.27891081235 49.37612091606, -123.27857644452 49.37609528284, -123.27702789933 49.37596466952, -123.27688223484 49.3757499897, -123.27685799765 49.37549262952, -123.27671605678 49.37535845072, -123.2771644909 49.37464861665, -123.277254185 49.37445347078, -123.27731401071 49.37414611027, -123.27724124918 49.37363992946)))",POINT (-123.28008332225431 49.37240265450079),109.9166667,37.76666667,119.65
0.7211,0,DA,225,211,59150007,545,59150007,5915,5915055,9330133.01,59933,"MULTIPOLYGON (((-123.27462923646 49.37666457315, -123.2746890228 49.3766231089, -123.27483659884 49.37661214604, -123.27490010258 49.37665118302, -123.27492810653 49.37672314877, -123.27490004195 49.37691708041, -123.2748271828 49.37694268728, -123.27475246484 49.37692804337, -123.27466095718 49.37681704039, -123.27461988118 49.37672921697, -123.27462923646 49.37666457315)), ((-123.27320297118 49.3802540566, -123.2734327843 49.38015284525, -123.27354486925 49.38017481287, -123.27363452356 49.38024556701, -123.27358966186 49.38034314032, -123.27344950264 49.38051510648, -123.27341585584 49.38058828647, -123.27335606251 49.38062975053, -123.2732327607 49.38063217597, -123.27316925244 49.38059313734, -123.2731151028 49.38048945411, -123.27312446127 49.38042480955, -123.27320297118 49.3802540566)), ((-123.29223213709 49.36963685017, -123.29245996955 49.36949534852, -123.29254588177 49.3694855839, -123.29268222643 49.36949898885, -123.29277376613 49.36960997195, -123.29276631651 49.36971486519, -123.29277569578 49.36991611192, -123.29271968877 49.37003808502, -123.29260204663 49.37016128304, -123.29241344265 49.37035034982, -123.29224911602 49.3705308766, -123.2919633918 49.37075410178, -123.29166458737 49.37096147134, -123.29153011294 49.37098831444, -123.29146660224 49.3709492891, -123.29143857353 49.37087732961, -123.29146843144 49.37072364695, -123.29146468218 49.37064314796, -123.29146093294 49.37056264899, -123.29155055104 49.37036749284, -123.29158040817 49.37021381043, -123.29163829353 49.37013208732, -123.29170925553 49.3700662191, -123.29186050579 49.36986983867, -123.29212382113 49.36969540355, -123.29223213709 49.36963685017)), ((-123.27500114518 49.3758998511, -123.2752925735 49.37579742316, -123.27568114235 49.37566085129, -123.27643584751 49.37543648953, -123.27664320148 49.37538405881, -123.27671605678 49.37535845072, -123.27685799765 49.37549262952, -123.27688223484 49.3757499897, -123.27702789933 49.37596466952, -123.27857644452 49.37609528284, -123.27891081235 49.37612091606, -123.27902102651 49.37610262653, -123.27914058868 49.37601969276, -123.27932741573 49.37579039734, -123.27938160669 49.37562817896, -123.2794582186 49.37541717351, -123.27967683928 49.37480855128, -123.2800280822 49.37413285235, -123.28047455745 49.37364865032, -123.28144403563 49.37300102488, -123.28156171891 49.37287783907, -123.28163831467 49.372666834, -123.28198574604 49.3724424194, -123.28205299613 49.37229605783, -123.28201377451 49.37224848886, -123.28192973518 49.37203260126, -123.2817037523 49.371682544, -123.28167574002 49.37161058152, -123.28191109662 49.37136421048, -123.28190923123 49.3713239607, -123.28197086807 49.37132274255, -123.2828001908 49.37058118972, -123.28357345016 49.36996159962, -123.28356037643 49.36994574364, -123.2834389797 49.36972254072, -123.28325034318 49.36964569881, -123.28305984091 49.36952860705, -123.28296460368 49.36907122581, -123.28291231087 49.36900780176, -123.28281332423 49.36900170183, -123.2827162037 49.36903585123, -123.28237067052 49.36930051513, -123.28234452441 49.36926880292, -123.28305240052 49.36856993953, -123.28393206898 49.36838333701, -123.2839937014 49.36838211759, -123.2840179809 49.36837357995, -123.28447368704 49.36835650507, -123.28446434895 49.3684211479, -123.28441018724 49.36858336487, -123.28438964305 49.36867240129, -123.28435042205 49.36889072356, -123.28436536342 49.36894682875, -123.28436909876 49.36902732752, -123.28450170451 49.36922613511, -123.2845689418 49.36934566361, -123.28459695757 49.36941762467, -123.28459882549 49.36945787412, -123.28461750327 49.36959447832, -123.28460069488 49.36976401408, -123.28460443076 49.36984451308, -123.2846623312 49.37002868499, -123.28472023216 49.37021285699, -123.28475385309 49.37040556697, -123.28477439995 49.37058242122, -123.28480802144 49.37077513144, -123.28482856871 49.37095198591, -123.28483604157 49.37111298461, -123.28482857165 49.37121787781, -123.28479308423 49.37125080956, -123.28473705198 49.37137277865, -123.28462311845 49.37157646714, -123.28457082125 49.37177893584, -123.28451852353 49.37198140466, -123.28452599538 49.37214240399, -123.28472958866 49.37227534994, -123.28502844138 49.37233389365, -123.2851031547 49.37234852943, -123.2853646517 49.37239975423, -123.28566350621 49.37245829601, -123.28577557687 49.37248024895, -123.28587270295 49.37244609607, -123.28600531634 49.3723790108, -123.28624252125 49.37217287843, -123.28646664834 49.37195088992, -123.28656190267 49.37187648666, -123.28672999951 49.37177646808, -123.28692424664 49.37170816051, -123.28711475223 49.37155935314, -123.2873799689 49.37142517946, -123.28750137174 49.37138248652, -123.28766200151 49.37138735998, -123.28782076019 49.37135198351, -123.28804861709 49.3712104913, -123.28818122302 49.37114340336, -123.28825406376 49.37111778704, -123.2883754648 49.37107509305, -123.28870792629 49.37106044256, -123.28879384262 49.3710506812, -123.28906466756 49.37103725196, -123.28927572866 49.37106529437, -123.28941207745 49.37107870397, -123.28966236825 49.37115431134, -123.28981179395 49.37118357562, -123.28998549979 49.37120430046, -123.29024699561 49.37125551194, -123.29044685551 49.37130794628, -123.29053651947 49.37137868259, -123.29061498067 49.37147381335, -123.29061127295 49.37165920643, -123.29066358085 49.37172262696, -123.29085786279 49.37192020414, -123.29087281404 49.37197630895, -123.29099050883 49.37211900497, -123.29113061037 49.37221291167, -123.29138278575 49.37232876466, -123.29154529442 49.37237388147, -123.29168722615 49.37224214407, -123.29181795446 49.37213480122, -123.29199354049 49.37219577225, -123.29216912703 49.37225674299, -123.2923129319 49.37216525442, -123.29248101605 49.37206522581, -123.29270141079 49.37202861645, -123.29282468593 49.37202616645, -123.29287699767 49.37208958587, -123.29286209804 49.37229937429, -123.29315720971 49.37227739364, -123.29325620567 49.37228348312, -123.29333092179 49.3722981126, -123.29343554766 49.37242495102, -123.29352521911 49.37249568486, -123.29353272597 49.3726566838, -123.29348979589 49.37279451335, -123.29339830505 49.3729494232, -123.29328065668 49.37307262335, -123.29305468368 49.37325437858, -123.29295011181 49.37339343337, -123.29288477447 49.37358005293, -123.29285491975 49.37373373761, -123.29283439111 49.37382277746, -123.29275222203 49.37391304236, -123.29251316369 49.37407894191, -123.29238243106 49.37418628645, -123.29208360402 49.37439365987, -123.29181838359 49.37452784779, -123.29165028787 49.37462787615, -123.29142054973 49.37472912844, -123.29115532502 49.37486331472, -123.29101150826 49.37495480247, -123.29094241111 49.37506092148, -123.29092000342 49.3751097112, -123.2908789364 49.375287791, -123.29088268494 49.37536829137, -123.29100226378 49.37555123935, -123.29101534211 49.37556709465, -123.29104149881 49.37559880526, -123.29101163582 49.37575249049, -123.29099297663 49.37588178087, -123.2909238779 49.37598790023, -123.29084357464 49.37611841452, -123.29074086234 49.3762977187, -123.29068296662 49.37637944309, -123.29055409602 49.37652703643, -123.29043830298 49.37669048512, -123.29041589381 49.37673927501, -123.29030943054 49.3768380783, -123.28996013393 49.37702227569, -123.2897527886 49.37707473507, -123.28960521486 49.37708572054, -123.28946884629 49.37707231092, -123.28941466055 49.37696863806, -123.2893735532 49.37688082082, -123.28936793458 49.37676006953, -123.28938285346 49.37655027826, -123.2894612892 49.3763795146, -123.28950798231 49.37632218574, -123.28955280227 49.37622460652, -123.28960882693 49.37610263252, -123.2897750603 49.37596235685, -123.28978439182 49.37589771175, -123.28969284625 49.37578672331, -123.28962932994 49.3757476961, -123.28960317422 49.37571598509, -123.28955273591 49.37569281334, -123.28935098324 49.37560012607, -123.28908571608 49.37546841089, -123.2889848407 49.37542206686, -123.28880924545 49.37536108969, -123.28857200816 49.3753013346, -123.28845805649 49.37523913444, -123.28815917803 49.37518060064, -123.28795183962 49.37523305583, -123.2879032742 49.37525013349, -123.28769967749 49.37538308865, -123.28758200532 49.375506283, -123.28730742794 49.375705104, -123.28718788297 49.37578804769, -123.28697494545 49.37598564644, -123.28684232212 49.37605273392, -123.28657520402 49.37614665798, -123.28625951744 49.37625765825, -123.28601481086 49.37630279198, -123.28584482454 49.37636256053, -123.28563934654 49.37645526147, -123.2853143165 49.37663090365, -123.28526761725 49.37668823056, -123.28523960098 49.37688216515, -123.28517235469 49.37702853135, -123.28513873137 49.37710171446, -123.28508082351 49.37718343576, -123.28495193051 49.37733102212, -123.28462875901 49.37754691318, -123.2842906397 49.37770669636, -123.28414679798 49.37779817491, -123.28383295991 49.37794941867, -123.28368724891 49.37800064591, -123.2834593399 49.37814213139, -123.28315670601 49.37826897887, -123.28298670753 49.37832874286, -123.28281670856 49.37838850656, -123.28267099477 49.37843973237, -123.28235901263 49.37863122255, -123.28218901152 49.37869098522, -123.28194615195 49.37877635998, -123.28173878774 49.37882880263, -123.28154449877 49.37889710162, -123.28122877783 49.37900808668, -123.28111855694 49.3790263789, -123.28095789839 49.37902149452, -123.28079723987 49.37901660987, -123.28077295348 49.37902514703, -123.28055999324 49.37895683448, -123.28052263143 49.37894951467, -123.28040868181 49.37888730427, -123.28024243152 49.37876166603, -123.28019013067 49.37869823829, -123.28014531309 49.37852991488, -123.28009114873 49.37842623629, -123.28006313469 49.37835427159, -123.27994732358 49.37825180996, -123.27987260146 49.37823716991, -123.27971194611 49.37823228348, -123.27948964364 49.37822861344, -123.27939063552 49.37822250984, -123.2791459099 49.37826762663, -123.27897776852 49.37836763447, -123.27883763828 49.37853960715, -123.27880400258 49.37861278848, -123.27871058152 49.37872743688, -123.27846022718 49.37891769861, -123.27829394376 49.37905795647, -123.2779819368 49.37924943306, -123.27768113977 49.37941651506, -123.27752606464 49.37953237813, -123.27732241372 49.37966531366, -123.27712062263 49.37983849992, -123.27693004325 49.3799872922, -123.27662923665 49.3801543714, -123.27649658328 49.3802214458, -123.27628171181 49.38037877315, -123.27616213138 49.3804617047, -123.27605376452 49.38052024251, -123.27595661149 49.38055438659, -123.27567636573 49.38063242468, -123.27557921213 49.3806665684, -123.27542040741 49.38070192611, -123.27528589094 49.38072874772, -123.27507850857 49.38078117657, -123.27489355532 49.38078481794, -123.27470674319 49.38074820768, -123.27438541431 49.38073841744, -123.2742210332 49.38065301935, -123.27415380739 49.38053347882, -123.27418745284 49.38046029859, -123.27427717348 49.38026515136, -123.27428653009 49.38020050674, -123.27429402827 49.38009561094, -123.27427537972 49.37995899958, -123.27428101949 49.37981385271, -123.27426422947 49.37971749262, -123.27425679605 49.3795564881, -123.27428858215 49.37944305699, -123.27442687578 49.37923083922, -123.27452780718 49.37901129931, -123.27458387972 49.37888933273, -123.27463995194 49.37876736616, -123.27475581295 49.37860393503, -123.27479695238 49.3784258599, -123.27483995032 49.37828803578, -123.2748680161 49.3780941032, -123.27493530043 49.37794774355, -123.27500258428 49.37780138393, -123.27503622602 49.37772820414, -123.27513900967 49.3775489156, -123.27519693761 49.3774672001, -123.27524179243 49.37736962706, -123.27528478779 49.37723180328, -123.27527921008 49.37711105102, -123.27526427806 49.37705494278, -123.27518770061 49.37700004847, -123.27512419607 49.37696101163, -123.2750719053 49.37689758155, -123.27512425526 49.3766951142, -123.27514296421 49.37656582649, -123.27526253547 49.37648289735, -123.27529617569 49.37640971781, -123.27532609731 49.37625603703, -123.27526259377 49.37621700039, -123.27516359108 49.37621089253, -123.27510008776 49.37617185578, -123.27502351216 49.37611696151, -123.27500858083 49.37606085343, -123.275004863 49.37598035225, -123.27500300409 49.37594010167, -123.27501421751 49.37591570857, -123.27500114518 49.3758998511)))",POINT (-123.28364597459206 49.37496309562709),123.55,38.35,123.1166667
